month_id,country_id,average_basewthematic_sb,average_basewthematic_ns,average_basewthematic_os
493,172,0.1841600229339737,0.1185616189299415,0.2158575861903569
493,173,0.06033973095150622,0.045241630347991724,0.05034961402132208
493,174,0.10600326796498007,0.06284560398022741,0.0952473697680869
493,213,0.5227514926982296,0.2769014263603519,0.36449448440725307
493,214,0.5222374359257109,0.25100085276772693,0.4385967602396061
493,222,0.5322213017954671,0.14725972657767664,0.3682906379572221
493,235,0.31165956442462545,0.16169826913011065,0.298357192686282
493,237,0.5277557774664867,0.4433463830332394,0.5120082577292567
493,242,0.16816009431220205,0.11158364304890152,0.2161708722037755
493,243,0.20020320135010225,0.10129664164910007,0.21155047967561025
493,244,0.1553672607042783,0.08606329282512937,0.19621330976565354
493,245,0.4305322896472596,0.5259043012157595,0.5921053366872752
493,246,0.36139104003713224,0.4009680277936607,0.2854596991100757
494,40,0.07702926783198799,0.05190124843627278,0.06181234762663699
494,41,0.18771678877154016,0.155626163753408,0.2022041386147527
494,42,0.2366504236095255,0.14283461627335742,0.2383902539630415
494,43,0.17114458023188406,0.1090911762184833,0.1948943218959969
494,47,0.5280176776721063,0.4421462349949172,0.538056581068261
494,48,0.18662578747932237,0.11833284390990317,0.2157934974433069
494,49,0.12808417119008061,0.06011609629018513,0.10123606910786874
494,50,0.5429345108898703,0.45308107656380764,0.5356273252139144
494,52,0.1791712134074139,0.12819350554932815,0.2037177236447588
494,53,0.15598681463813793,0.09705090703473505,0.15976389652785097
494,54,0.1609996156061366,0.09261623282915137,0.14045003205489756
494,55,0.10371929902138573,0.07559121542400543,0.0956355158348259
494,56,0.12798533794220848,0.06568562586727715,0.09729098993795887
494,57,0.5559859737479322,0.48344833832473744,0.5596952140123003
494,67,0.4562370813643084,0.1294850493704809,0.2751040575253295
494,69,0.5646201055251153,0.4066669976235759,0.5500404235325704
494,70,0.3826981349447039,0.45958929743651905,0.511131910513608
494,73,0.3325705837544872,0.111977827940776,0.19598722380045794
